annual_return,annual_volatility,sharpe,w_MediaTek,w_First Financial,w_Gold (TWD)
0.5541110704778285,0.24213783044384604,2.2884118085229637,0.3706937807117137,0.057844985643168145,0.5714612336451181
0.5600904293552527,0.24445173686087104,2.2912106763799613,0.376332617174274,0.04648972866773802,0.5771776541579879
0.5660697882322334,0.24678460171967706,2.2937808286565335,0.38197145621748235,0.03513447444915187,0.5828940693333657
0.5720491471086526,0.2491358924501933,2.296133011918447,0.3876102917837703,0.023779216519623385,0.5886104916966063
0.5780285059869612,0.2515050922701668,2.29827754487787,0.39324913010270274,0.012423961523813908,0.5943269083734833
0.5840078648638923,0.25389169982082255,2.3002243290191866,0.3988879794644671,0.001068718323287606,0.6000433022122453
0.5899872237407133,0.2563927384218055,2.3011073846018744,0.4141604194194117,0.0,0.5858395805805884
0.5959665826177625,0.2591425128353938,2.299763848459391,0.4304337411022057,2.635575275425645e-18,0.5695662588977942
0.6019459414948118,0.262134224756608,2.29632716618259,0.44670706278499994,1.1092709149246896e-19,0.5532929372150001
0.6079253003718611,0.26535969137333054,2.2909481738753614,0.4629803844677938,1.9193260815536658e-17,0.5370196155322062
0.6139046592489104,0.2688104983248354,2.2837823041682586,0.47925370615058793,1.0004769619657512e-17,0.5207462938494121
0.6198840181259597,0.27247808425713654,2.2749867014661533,0.4955270278333822,5.3970842237697254e-18,0.5044729721666178
0.625863377003009,0.2763538184612759,2.2647176742039776,0.5118003495161764,0.0,0.48819965048382363
0.6318427358800582,0.28042907078744916,2.2531285151922162,0.5280736711989705,0.0,0.47192632880102947
0.6378220947571075,0.2846952733962969,2.2403676996395254,0.5443469928817646,0.0,0.4556530071182355
0.6438014536341568,0.28914397422835575,2.2265774528149254,0.5606203145645585,1.3063012733100617e-17,0.43937968543544154
0.649780812511206,0.2937668823367257,2.2118926658533447,0.5768936362473528,0.0,0.42310636375264715
0.6557601713882554,0.298555905434823,2.196440128803323,0.593166957930147,3.593254029466411e-17,0.4068330420698531
0.6617395302653046,0.30350318016302574,2.180338044266467,0.609440279612941,2.012314496135079e-17,0.39055972038705894
0.6677188891423538,0.3086010956802144,2.163695782319168,0.625713601295735,1.3020502473855444e-17,0.374286398704265
0.6736982480194031,0.313842311245446,2.1466138372035037,0.6419869229785291,0.0,0.35801307702147084
0.6796776068964525,0.3192197684787609,2.1291839478972445,0.6582602446613232,0.0,0.34173975533867695
0.6856569657735017,0.32472669898590073,2.1114893475490666,0.6745335663441173,6.974285291704404e-18,0.32546643365588274
0.691636324650551,0.3303566280064948,2.0936051104049698,0.6908068880269116,0.0,0.3091931119730884
0.6976156835276004,0.3361033747052522,2.075598568861079,0.7070802097097059,7.830173879500332e-18,0.2929197902902942
0.7035950424046497,0.3419610496761179,2.057529777356359,0.7233535313924998,0.0,0.2766464686075003
0.7095744012816989,0.3479240501744906,2.0394520037514905,0.739626853075294,1.7469496707194354e-17,0.260373146924706
0.7155537601587482,0.3539870535357843,2.0214122324855404,0.7559001747580881,1.0369510257871824e-17,0.24409982524191182
0.7215331190357975,0.36014500918236636,2.0034516670767895,0.7721734964408823,0.0,0.22782650355911774
0.7275124779128468,0.36639312956697623,1.9856062224001347,0.7884468181236765,0.0,0.21155318187632366
0.733491836789896,0.3727268803503377,1.9679069996252057,0.8047201398064703,9.232266938063947e-18,0.1952798601935298
0.7394711956669453,0.37914197006451655,1.950380738753648,0.8209934614892646,0.0,0.17900653851073559
0.7454505545439946,0.38563433947200065,1.933050245381788,0.8372667831720587,1.6364910891560376e-17,0.16273321682794128
0.7514299134210439,0.3922001507935783,1.915934789674608,0.853540104854853,0.0,0.14645989514514707
0.7574092722980931,0.3988357769457254,1.8990504766104854,0.8698134265376468,2.6542250342728728e-17,0.13018657346235307
0.7633886311751426,0.4055377909001715,1.8824105873848407,0.8860867482204411,0.0,0.11391325177955902
0.7693679900521916,0.41230295525423716,1.866025892484274,0.9023600699032347,2.025525479123755e-17,0.09763993009676539
0.7753473489292411,0.4191282120800984,1.849904937396738,0.9186333915860293,0.0,0.0813666084139707
0.7813267078062903,0.4260106731038999,1.8340543022398228,0.9349067132688234,1.5118732434572634e-17,0.06509328673117673
0.7873060666833397,0.4329476102513001,1.8184788367958789,0.9511800349516177,7.091259125173424e-19,0.048819965048382284
0.7932854255603888,0.4399364465841413,1.8031818725631925,0.9674533566344117,1.9064229997459065e-17,0.03254664336558832
0.7992647844374381,0.44697474764324907,1.7881654134863292,0.9837266783172057,1.2856596221887756e-17,0.01627332168279417
0.8052441433144875,0.4540602132044903,1.7734303070325128,1.0,6.717310084905503e-17,0.0
